/home/ad/miniconda/envs/hy/lib/python3.9/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
args
 Namespace(samples=4, concat=10, runs=3, latent_size=10, dataset='news20', seed=42, epochs=400, lr=0.01, weight_decay=0.0005, hidden=8, dropout=0.5, batch_size=128, tem=0.5, lam=1.0, pretrain_epochs=8, pretrain_lr=0.01, conditional=True, update_epochs=20, num_models=100, warmup=200, dname='20newsW100', add_self_loop=True, exclude_self=False, normtype='all_one', use_mediator=False, cuda=True)
data: Data(x=[16242, 100], edge_index=[2, 65451], y=[16242], n_x=16242, train_percent=0.01, num_hyperedges=100, totedges=100, norm=[65451])
(16242, 100)
[[0. 0. 0. ... 0. 0. 0.]
Run:01 Epoch: 0092 loss_train: 0.9139 loss_val: 0.6736
Run:01 Epoch: 0093 loss_train: 0.9132 loss_val: 0.6726
Run:01 Epoch: 0094 loss_train: 0.9110 loss_val: 0.6710
Run:01 Epoch: 0095 loss_train: 0.9095 loss_val: 0.6698
Run:01 Epoch: 0096 loss_train: 0.9074 loss_val: 0.6688
Run:01 Epoch: 0097 loss_train: 0.9031 loss_val: 0.6686
Run:01 Epoch: 0098 loss_train: 0.9107 loss_val: 0.6688
Run:01 Epoch: 0099 loss_train: 0.9040 loss_val: 0.6680
Run:01 Epoch: 0100 loss_train: 0.9083 loss_val: 0.6669
Run:01 Epoch: 0101 loss_train: 0.9091 loss_val: 0.6657
Run:01 Epoch: 0102 loss_train: 0.8997 loss_val: 0.6641
Run:01 Epoch: 0103 loss_train: 0.8977 loss_val: 0.6633
Run:01 Epoch: 0104 loss_train: 0.9022 loss_val: 0.6631
Run:01 Epoch: 0105 loss_train: 0.8991 loss_val: 0.6633
Run:01 Epoch: 0106 loss_train: 0.9009 loss_val: 0.6633
Run:01 Epoch: 0107 loss_train: 0.8989 loss_val: 0.6625
Run:01 Epoch: 0108 loss_train: 0.8981 loss_val: 0.6605
Run:01 Epoch: 0109 loss_train: 0.8919 loss_val: 0.6587
Run:01 Epoch: 0110 loss_train: 0.8965 loss_val: 0.6578
Run:01 Epoch: 0111 loss_train: 0.8965 loss_val: 0.6582
Run:01 Epoch: 0112 loss_train: 0.9000 loss_val: 0.6592
Run:01 Epoch: 0113 loss_train: 0.8902 loss_val: 0.6590
Run:01 Epoch: 0114 loss_train: 0.8874 loss_val: 0.6577
Run:01 Epoch: 0115 loss_train: 0.8897 loss_val: 0.6559
Run:01 Epoch: 0116 loss_train: 0.8947 loss_val: 0.6547
Run:01 Epoch: 0117 loss_train: 0.8880 loss_val: 0.6545
Run:01 Epoch: 0118 loss_train: 0.8910 loss_val: 0.6550
Run:01 Epoch: 0119 loss_train: 0.8899 loss_val: 0.6550
Run:01 Epoch: 0120 loss_train: 0.8827 loss_val: 0.6538
Run:01 Epoch: 0121 loss_train: 0.8894 loss_val: 0.6528
Run:01 Epoch: 0122 loss_train: 0.8910 loss_val: 0.6519
Run:01 Epoch: 0123 loss_train: 0.8821 loss_val: 0.6509
Run:01 Epoch: 0124 loss_train: 0.8884 loss_val: 0.6505
Run:01 Epoch: 0125 loss_train: 0.8896 loss_val: 0.6506
Run:01 Epoch: 0126 loss_train: 0.8807 loss_val: 0.6506
Run:01 Epoch: 0127 loss_train: 0.8850 loss_val: 0.6503
Run:01 Epoch: 0128 loss_train: 0.8825 loss_val: 0.6499
Run:01 Epoch: 0129 loss_train: 0.8869 loss_val: 0.6494
Run:01 Epoch: 0130 loss_train: 0.8884 loss_val: 0.6485
Run:01 Epoch: 0131 loss_train: 0.8831 loss_val: 0.6477
Run:01 Epoch: 0132 loss_train: 0.8881 loss_val: 0.6473
Run:01 Epoch: 0133 loss_train: 0.8868 loss_val: 0.6468
Run:01 Epoch: 0134 loss_train: 0.8813 loss_val: 0.6463
Run:01 Epoch: 0135 loss_train: 0.8840 loss_val: 0.6461
Run:01 Epoch: 0136 loss_train: 0.8841 loss_val: 0.6459
Run:01 Epoch: 0137 loss_train: 0.8797 loss_val: 0.6456
Run:01 Epoch: 0138 loss_train: 0.8761 loss_val: 0.6448
Run:01 Epoch: 0139 loss_train: 0.8848 loss_val: 0.6443
Run:01 Epoch: 0140 loss_train: 0.8769 loss_val: 0.6435
Run:01 Epoch: 0141 loss_train: 0.8797 loss_val: 0.6429
Run:01 Epoch: 0142 loss_train: 0.8825 loss_val: 0.6423
Run:01 Epoch: 0143 loss_train: 0.8805 loss_val: 0.6417
Run:01 Epoch: 0144 loss_train: 0.8713 loss_val: 0.6409
Run:01 Epoch: 0145 loss_train: 0.8747 loss_val: 0.6401
Run:01 Epoch: 0146 loss_train: 0.8792 loss_val: 0.6397
Run:01 Epoch: 0147 loss_train: 0.8805 loss_val: 0.6397
Run:01 Epoch: 0148 loss_train: 0.8816 loss_val: 0.6398
Run:01 Epoch: 0149 loss_train: 0.8830 loss_val: 0.6396
Run:01 Epoch: 0150 loss_train: 0.8794 loss_val: 0.6389
Run:01 Epoch: 0151 loss_train: 0.8769 loss_val: 0.6383
Run:01 Epoch: 0152 loss_train: 0.8746 loss_val: 0.6375
Run:01 Epoch: 0153 loss_train: 0.8745 loss_val: 0.6363
Run:01 Epoch: 0154 loss_train: 0.8742 loss_val: 0.6351
Run:01 Epoch: 0155 loss_train: 0.8759 loss_val: 0.6344
Run:01 Epoch: 0156 loss_train: 0.8771 loss_val: 0.6346
Run:01 Epoch: 0157 loss_train: 0.8652 loss_val: 0.6348
Run:01 Epoch: 0158 loss_train: 0.8766 loss_val: 0.6342
Run:01 Epoch: 0159 loss_train: 0.8746 loss_val: 0.6332
Run:01 Epoch: 0160 loss_train: 0.8725 loss_val: 0.6318
Run:01 Epoch: 0161 loss_train: 0.8712 loss_val: 0.6315
Run:01 Epoch: 0162 loss_train: 0.8744 loss_val: 0.6318
Run:01 Epoch: 0163 loss_train: 0.8671 loss_val: 0.6322
Run:01 Epoch: 0164 loss_train: 0.8691 loss_val: 0.6322
Run:01 Epoch: 0165 loss_train: 0.8681 loss_val: 0.6312
Run:01 Epoch: 0166 loss_train: 0.8691 loss_val: 0.6297
Run:01 Epoch: 0167 loss_train: 0.8721 loss_val: 0.6286
Run:01 Epoch: 0168 loss_train: 0.8667 loss_val: 0.6277
Run:01 Epoch: 0169 loss_train: 0.8719 loss_val: 0.6279
Run:01 Epoch: 0170 loss_train: 0.8646 loss_val: 0.6286
Run:01 Epoch: 0171 loss_train: 0.8684 loss_val: 0.6288
Run:01 Epoch: 0172 loss_train: 0.8764 loss_val: 0.6282
Run:01 Epoch: 0173 loss_train: 0.8725 loss_val: 0.6275
Run:01 Epoch: 0174 loss_train: 0.8692 loss_val: 0.6264
Run:01 Epoch: 0175 loss_train: 0.8606 loss_val: 0.6259
Run:01 Epoch: 0176 loss_train: 0.8650 loss_val: 0.6257
Run:01 Epoch: 0177 loss_train: 0.8713 loss_val: 0.6258
Run:01 Epoch: 0178 loss_train: 0.8653 loss_val: 0.6255
Run:01 Epoch: 0179 loss_train: 0.8634 loss_val: 0.6247
Run:01 Epoch: 0180 loss_train: 0.8629 loss_val: 0.6239
Run:01 Epoch: 0181 loss_train: 0.8680 loss_val: 0.6231
Run:01 Epoch: 0182 loss_train: 0.8672 loss_val: 0.6227
Run:01 Epoch: 0183 loss_train: 0.8680 loss_val: 0.6230
Run:01 Epoch: 0184 loss_train: 0.8655 loss_val: 0.6237
Run:01 Epoch: 0185 loss_train: 0.8656 loss_val: 0.6238
Run:01 Epoch: 0186 loss_train: 0.8689 loss_val: 0.6234
Run:01 Epoch: 0187 loss_train: 0.8630 loss_val: 0.6223
Run:01 Epoch: 0188 loss_train: 0.8608 loss_val: 0.6215
Run:01 Epoch: 0189 loss_train: 0.8588 loss_val: 0.6204
Run:01 Epoch: 0190 loss_train: 0.8681 loss_val: 0.6204
Run:01 Epoch: 0191 loss_train: 0.8663 loss_val: 0.6212
Run:01 Epoch: 0192 loss_train: 0.8619 loss_val: 0.6217
Run:01 Epoch: 0193 loss_train: 0.8640 loss_val: 0.6219
Run:01 Epoch: 0194 loss_train: 0.8642 loss_val: 0.6215
Run:01 Epoch: 0195 loss_train: 0.8634 loss_val: 0.6205
Run:01 Epoch: 0196 loss_train: 0.8711 loss_val: 0.6198
Run:01 Epoch: 0197 loss_train: 0.8651 loss_val: 0.6195
Run:01 Epoch: 0198 loss_train: 0.8617 loss_val: 0.6198
Run:01 Epoch: 0199 loss_train: 0.8613 loss_val: 0.6198
Run:01 Epoch: 0200 loss_train: 0.8658 loss_val: 0.6197
Run:01 Epoch: 0201 loss_train: 0.8653 loss_val: 0.6195
Run:01 Epoch: 0202 loss_train: 0.8611 loss_val: 0.6189
Run:01 Epoch: 0203 loss_train: 0.8691 loss_val: 0.6189
Run:01 Epoch: 0204 loss_train: 0.8613 loss_val: 0.6193
Run:01 Epoch: 0205 loss_train: 0.8619 loss_val: 0.6195
Run:01 Epoch: 0206 loss_train: 0.8599 loss_val: 0.6191
Run:01 Epoch: 0207 loss_train: 0.8679 loss_val: 0.6187
Run:01 Epoch: 0208 loss_train: 0.8624 loss_val: 0.6175
Run:01 Epoch: 0209 loss_train: 0.8652 loss_val: 0.6165
Run:01 Epoch: 0210 loss_train: 0.8646 loss_val: 0.6162
Run:01 Epoch: 0211 loss_train: 0.8592 loss_val: 0.6166
Run:01 Epoch: 0212 loss_train: 0.8537 loss_val: 0.6175
Run:01 Epoch: 0213 loss_train: 0.8599 loss_val: 0.6179
Run:01 Epoch: 0214 loss_train: 0.8682 loss_val: 0.6177
Run:01 Epoch: 0215 loss_train: 0.8655 loss_val: 0.6169
Run:01 Epoch: 0216 loss_train: 0.8577 loss_val: 0.6161
Run:01 Epoch: 0217 loss_train: 0.8565 loss_val: 0.6154
Run:01 Epoch: 0218 loss_train: 0.8615 loss_val: 0.6151
Run:01 Epoch: 0219 loss_train: 0.8679 loss_val: 0.6156
Run:01 Epoch: 0220 loss_train: 0.8590 loss_val: 0.6164
Run:01 Epoch: 0221 loss_train: 0.8583 loss_val: 0.6166
Run:01 Epoch: 0222 loss_train: 0.8608 loss_val: 0.6162
Run:01 Epoch: 0223 loss_train: 0.8623 loss_val: 0.6154
Run:01 Epoch: 0224 loss_train: 0.8574 loss_val: 0.6148
Run:01 Epoch: 0225 loss_train: 0.8627 loss_val: 0.6146
Run:01 Epoch: 0226 loss_train: 0.8591 loss_val: 0.6149
Run:01 Epoch: 0227 loss_train: 0.8593 loss_val: 0.6148
Run:01 Epoch: 0228 loss_train: 0.8606 loss_val: 0.6148
Run:01 Epoch: 0229 loss_train: 0.8637 loss_val: 0.6148
Run:01 Epoch: 0230 loss_train: 0.8617 loss_val: 0.6145
Run:01 Epoch: 0231 loss_train: 0.8590 loss_val: 0.6145
Run:01 Epoch: 0232 loss_train: 0.8500 loss_val: 0.6143
Run:01 Epoch: 0233 loss_train: 0.8659 loss_val: 0.6141
Run:01 Epoch: 0234 loss_train: 0.8559 loss_val: 0.6137
Run:01 Epoch: 0235 loss_train: 0.8575 loss_val: 0.6132
Run:01 Epoch: 0236 loss_train: 0.8638 loss_val: 0.6131
Run:01 Epoch: 0237 loss_train: 0.8545 loss_val: 0.6128
Run:01 Epoch: 0238 loss_train: 0.8569 loss_val: 0.6124
Run:01 Epoch: 0239 loss_train: 0.8618 loss_val: 0.6120
Run:01 Epoch: 0240 loss_train: 0.8561 loss_val: 0.6120
Run:01 Epoch: 0241 loss_train: 0.8571 loss_val: 0.6121
Run:01 Epoch: 0242 loss_train: 0.8660 loss_val: 0.6123
Run:01 Epoch: 0243 loss_train: 0.8653 loss_val: 0.6122
Run:01 Epoch: 0244 loss_train: 0.8641 loss_val: 0.6124
Run:01 Epoch: 0245 loss_train: 0.8600 loss_val: 0.6126
Run:01 Epoch: 0246 loss_train: 0.8593 loss_val: 0.6129
Run:01 Epoch: 0247 loss_train: 0.8593 loss_val: 0.6129
Run:01 Epoch: 0248 loss_train: 0.8525 loss_val: 0.6127
Run:01 Epoch: 0249 loss_train: 0.8583 loss_val: 0.6120
Run:01 Epoch: 0250 loss_train: 0.8579 loss_val: 0.6114
Run:01 Epoch: 0251 loss_train: 0.8547 loss_val: 0.6111
Run:01 Epoch: 0252 loss_train: 0.8645 loss_val: 0.6116
Run:01 Epoch: 0253 loss_train: 0.8528 loss_val: 0.6120
Run:01 Epoch: 0254 loss_train: 0.8554 loss_val: 0.6123
Run:01 Epoch: 0255 loss_train: 0.8550 loss_val: 0.6125
Run:01 Epoch: 0256 loss_train: 0.8540 loss_val: 0.6129
Run:01 Epoch: 0257 loss_train: 0.8596 loss_val: 0.6131
Run:01 Epoch: 0258 loss_train: 0.8570 loss_val: 0.6129
Run:01 Epoch: 0259 loss_train: 0.8576 loss_val: 0.6125
Run:01 Epoch: 0260 loss_train: 0.8517 loss_val: 0.6119
Run:01 Epoch: 0261 loss_train: 0.8572 loss_val: 0.6117
Run:01 Epoch: 0262 loss_train: 0.8526 loss_val: 0.6111
Run:01 Epoch: 0263 loss_train: 0.8517 loss_val: 0.6105
Run:01 Epoch: 0264 loss_train: 0.8594 loss_val: 0.6102
Run:01 Epoch: 0265 loss_train: 0.8576 loss_val: 0.6101
Run:01 Epoch: 0266 loss_train: 0.8570 loss_val: 0.6106
Run:01 Epoch: 0267 loss_train: 0.8525 loss_val: 0.6110
Run:01 Epoch: 0268 loss_train: 0.8549 loss_val: 0.6118
Run:01 Epoch: 0269 loss_train: 0.8519 loss_val: 0.6120
Run:01 Epoch: 0270 loss_train: 0.8562 loss_val: 0.6118
Run:01 Epoch: 0271 loss_train: 0.8553 loss_val: 0.6111
Run:01 Epoch: 0272 loss_train: 0.8611 loss_val: 0.6105
Run:01 Epoch: 0273 loss_train: 0.8544 loss_val: 0.6099
Run:01 Epoch: 0274 loss_train: 0.8548 loss_val: 0.6099
Run:01 Epoch: 0275 loss_train: 0.8534 loss_val: 0.6101
Run:01 Epoch: 0276 loss_train: 0.8531 loss_val: 0.6100
Run:01 Epoch: 0277 loss_train: 0.8591 loss_val: 0.6100
Run:01 Epoch: 0278 loss_train: 0.8512 loss_val: 0.6101
Run:01 Epoch: 0279 loss_train: 0.8537 loss_val: 0.6104
Run:01 Epoch: 0280 loss_train: 0.8473 loss_val: 0.6107
Run:01 Epoch: 0281 loss_train: 0.8513 loss_val: 0.6111
Run:01 Epoch: 0282 loss_train: 0.8568 loss_val: 0.6108
Run:01 Epoch: 0283 loss_train: 0.8543 loss_val: 0.6098
Run:01 Epoch: 0284 loss_train: 0.8552 loss_val: 0.6092
Run:01 Epoch: 0285 loss_train: 0.8584 loss_val: 0.6095
Run:01 Epoch: 0286 loss_train: 0.8541 loss_val: 0.6103
Run:01 Epoch: 0287 loss_train: 0.8501 loss_val: 0.6114
Run:01 Epoch: 0288 loss_train: 0.8479 loss_val: 0.6121
Run:01 Epoch: 0289 loss_train: 0.8546 loss_val: 0.6119
Run:01 Epoch: 0290 loss_train: 0.8492 loss_val: 0.6110
Run:01 Epoch: 0291 loss_train: 0.8567 loss_val: 0.6102
Run:01 Epoch: 0292 loss_train: 0.8573 loss_val: 0.6097
Run:01 Epoch: 0293 loss_train: 0.8520 loss_val: 0.6096
Run:01 Epoch: 0294 loss_train: 0.8565 loss_val: 0.6100
Run:01 Epoch: 0295 loss_train: 0.8547 loss_val: 0.6103
Run:01 Epoch: 0296 loss_train: 0.8521 loss_val: 0.6107
Run:01 Epoch: 0297 loss_train: 0.8520 loss_val: 0.6108
Run:01 Epoch: 0298 Run Train:  33%|███▎      | 1/3 [3:16:01<6:32:02, 11761.31s/it]loss_train: 0.8529 loss_val: 0.6108
Run:01 Epoch: 0299 loss_train: 0.8512 loss_val: 0.6103
Run:01 Epoch: 0300 loss_train: 0.8513 loss_val: 0.6102
Run:01 Epoch: 0301 loss_train: 0.8511 loss_val: 0.6096
Run:01 Epoch: 0302 loss_train: 0.8548 loss_val: 0.6095
Run:01 Epoch: 0303 loss_train: 0.8527 loss_val: 0.6096
Run:01 Epoch: 0304 loss_train: 0.8495 loss_val: 0.6099
Run:01 Epoch: 0305 loss_train: 0.8576 loss_val: 0.6102
Run:01 Epoch: 0306 loss_train: 0.8535 loss_val: 0.6104
Run:01 Epoch: 0307 loss_train: 0.8566 loss_val: 0.6100
Run:01 Epoch: 0308 loss_train: 0.8554 loss_val: 0.6094
Run:01 Epoch: 0309 loss_train: 0.8560 loss_val: 0.6091
Run:01 Epoch: 0310 loss_train: 0.8514 loss_val: 0.6096
Run:01 Epoch: 0311 loss_train: 0.8521 loss_val: 0.6099
Run:01 Epoch: 0312 loss_train: 0.8531 loss_val: 0.6106
Run:01 Epoch: 0313 loss_train: 0.8514 loss_val: 0.6106
Run:01 Epoch: 0314 loss_train: 0.8542 loss_val: 0.6103
Run:01 Epoch: 0315 loss_train: 0.8550 loss_val: 0.6104
Run:01 Epoch: 0316 loss_train: 0.8560 loss_val: 0.6106
Run:01 Epoch: 0317 loss_train: 0.8508 loss_val: 0.6106
Run:01 Epoch: 0318 loss_train: 0.8483 loss_val: 0.6102
Run:01 Epoch: 0319 loss_train: 0.8563 loss_val: 0.6099
Run:01 Epoch: 0320 loss_train: 0.8613 loss_val: 0.6100
Run:01 Epoch: 0321 loss_train: 0.8522 loss_val: 0.6101
Run:01 Epoch: 0322 loss_train: 0.8514 loss_val: 0.6102
Run:01 Epoch: 0323 loss_train: 0.8517 loss_val: 0.6102
Run:01 Epoch: 0324 loss_train: 0.8570 loss_val: 0.6105
Run:01 Epoch: 0325 loss_train: 0.8523 loss_val: 0.6108
Run:01 Epoch: 0326 loss_train: 0.8503 loss_val: 0.6109
Run:01 Epoch: 0327 loss_train: 0.8534 loss_val: 0.6108
Run:01 Epoch: 0328 loss_train: 0.8499 loss_val: 0.6101
Run:01 Epoch: 0329 loss_train: 0.8476 loss_val: 0.6093
Run:01 Epoch: 0330 loss_train: 0.8511 loss_val: 0.6089
Run:01 Epoch: 0331 loss_train: 0.8508 loss_val: 0.6084
Run:01 Epoch: 0332 loss_train: 0.8556 loss_val: 0.6084
Run:01 Epoch: 0333 loss_train: 0.8558 loss_val: 0.6093
Run:01 Epoch: 0334 loss_train: 0.8503 loss_val: 0.6108
Run:01 Epoch: 0335 loss_train: 0.8492 loss_val: 0.6121
Run:01 Epoch: 0336 loss_train: 0.8552 loss_val: 0.6126
Run:01 Epoch: 0337 loss_train: 0.8506 loss_val: 0.6116
Run:01 Epoch: 0338 loss_train: 0.8547 loss_val: 0.6103
Run:01 Epoch: 0339 loss_train: 0.8550 loss_val: 0.6092
Run:01 Epoch: 0340 loss_train: 0.8509 loss_val: 0.6085
Run:01 Epoch: 0341 loss_train: 0.8528 loss_val: 0.6086
Run:01 Epoch: 0342 loss_train: 0.8560 loss_val: 0.6093
Run:01 Epoch: 0343 loss_train: 0.8458 loss_val: 0.6097
Run:01 Epoch: 0344 loss_train: 0.8541 loss_val: 0.6099
Run:01 Epoch: 0345 loss_train: 0.8547 loss_val: 0.6098
Run:01 Epoch: 0346 loss_train: 0.8503 loss_val: 0.6096
Run:01 Epoch: 0347 loss_train: 0.8459 loss_val: 0.6100
Run:01 Epoch: 0348 loss_train: 0.8480 loss_val: 0.6099
Run:01 Epoch: 0349 loss_train: 0.8497 loss_val: 0.6101
Run:01 Epoch: 0350 loss_train: 0.8538 loss_val: 0.6101
Run:01 Epoch: 0351 loss_train: 0.8485 loss_val: 0.6098
Run:01 Epoch: 0352 loss_train: 0.8505 loss_val: 0.6095
Run:01 Epoch: 0353 loss_train: 0.8531 loss_val: 0.6096
Run:01 Epoch: 0354 loss_train: 0.8459 loss_val: 0.6100
Run:01 Epoch: 0355 loss_train: 0.8501 loss_val: 0.6108
